lead_id,company,market,currency,campaign_name,channel,campaign_budget,product,pipeline_stage,deal_value_usd,created_date,email_opened,email_clicked,company_size,lead_score,deal_value_local
NP-1756,NovaPay,Singapore,SGD,Influencer Summer,Influencer,22000,NovaPay Enterprise,Lead,0.0,2024-08-07,,,11-50,65,0.0
NP-1757,NovaPay,UAE,AED,Spring Email Push,Email,6000,NovaPay Pro,Lead,0.0,2024-02-23,False,False,1-10,33,0.0
NP-1758,NovaPay,Singapore,SGD,SEO Content Drive,Organic Search,9000,NovaPay Basic,Lead,0.0,2024-04-10,,,201-500,62,0.0
NP-1759,NovaPay,Germany,EUR,SEO Content Drive,Organic Search,9000,NovaPay Enterprise,Negotiation,0.0,2024-04-05,,,11-50,34,0.0
NP-1760,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Closed Lost,0.0,2024-02-13,,,500+,82,0.0
NP-1761,NovaPay,UK,GBP,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Demo,0.0,2024-06-24,,,1-10,98,0.0
NP-1762,NovaPay,UK,GBP,Partner Referral Q2,Referral,12000,NovaPay Pro,Qualified,0.0,2024-05-22,,,11-50,59,0.0
NP-1763,NovaPay,India,INR,Partner Referral Q2,Referral,12000,NovaPay Basic,Lead,0.0,2024-05-27,,,1-10,44,0.0
NP-1764,NovaPay,UK,GBP,Partner Referral Q2,Referral,12000,NovaPay Pro,Lead,0.0,2024-05-01,,,1-10,32,0.0
NP-1765,NovaPay,Singapore,SGD,Partner Referral Q2,Referral,12000,NovaPay Basic,Lead,0.0,2024-06-02,,,11-50,64,0.0
NP-1766,NovaPay,UAE,AED,Partner Referral Q2,Referral,12000,NovaPay Pro,Proposal,0.0,2024-05-15,,,201-500,88,0.0
NP-1767,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Pro,Qualified,0.0,2024-06-05,,,500+,23,0.0
NP-1768,NovaPay,India,INR,Partner Referral Q2,Referral,12000,NovaPay Enterprise,Negotiation,0.0,2024-05-06,,,500+,78,0.0
NP-1769,NovaPay,USA,USD,Partner Referral Q2,Referral,12000,NovaPay Basic,Lead,0.0,2024-04-11,,,11-50,47,0.0
NP-1770,NovaPay,Germany,EUR,Partner Referral Q2,Referral,12000,NovaPay Basic,Proposal,0.0,2024-06-03,,,11-50,64,0.0
NP-1771,NovaPay,India,INR,SEO Content Drive,Organic Search,9000,NovaPay Basic,Qualified,0.0,2024-03-19,,,201-500,92,0.0
NP-1772,NovaPay,UK,GBP,Partner Referral Q2,Referral,12000,NovaPay Pro,Lead,0.0,2024-06-18,,,500+,27,0.0
NP-1773,NovaPay,Germany,EUR,Partner Referral Q2,Referral,12000,NovaPay Basic,Lead,0.0,2024-06-19,,,11-50,68,0.0
NP-1774,NovaPay,Germany,EUR,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Negotiation,0.0,2024-01-30,,,1-10,21,0.0
NP-1775,NovaPay,UAE,AED,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Lead,0.0,2024-02-28,,,500+,88,0.0
NP-1776,NovaPay,Germany,EUR,Spring Email Push,Email,6000,NovaPay Basic,Demo,0.0,2024-03-28,False,False,11-50,30,0.0
NP-1777,NovaPay,UK,GBP,Spring Email Push,Email,6000,NovaPay Pro,Qualified,0.0,2024-03-25,False,False,201-500,46,0.0
NP-1778,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Enterprise,Closed Won,2824.25,2024-06-01,,,51-200,11,2117.63
NP-1779,NovaPay,India,INR,Partner Referral Q2,Referral,12000,NovaPay Basic,Proposal,0.0,2024-06-07,,,11-50,37,0.0
NP-1780,NovaPay,UAE,AED,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Qualified,0.0,2024-05-10,,,11-50,80,0.0
NP-1781,NovaPay,India,INR,SEO Content Drive,Organic Search,9000,NovaPay Pro,Proposal,0.0,2024-03-07,,,11-50,28,0.0
NP-1782,NovaPay,UAE,AED,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Proposal,0.0,2024-03-23,,,500+,48,0.0
NP-1783,NovaPay,USA,USD,SEO Content Drive,Organic Search,9000,NovaPay Basic,Qualified,0.0,2024-03-23,,,11-50,96,0.0
NP-1784,NovaPay,India,INR,SEO Content Drive,Organic Search,9000,NovaPay Pro,Qualified,0.0,2024-05-11,,,11-50,68,0.0
NP-1785,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Enterprise,Lead,0.0,2024-07-09,,,51-200,57,0.0
NP-1786,NovaPay,Singapore,SGD,Partner Referral Q2,Referral,12000,NovaPay Pro,Proposal,0.0,2024-04-13,,,51-200,70,0.0
NP-1787,NovaPay,UK,GBP,Spring Email Push,Email,6000,NovaPay Enterprise,Lead,0.0,2024-04-07,False,False,11-50,88,0.0
NP-1788,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Qualified,0.0,2024-01-21,,,201-500,98,0.0
NP-1789,NovaPay,USA,USD,Fintech Webinar Series,Webinar,7500,NovaPay Enterprise,Lead,0.0,2024-06-19,,,51-200,77,0.0
NP-1790,NovaPay,USA,USD,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Lead,0.0,2024-07-21,,,201-500,76,0.0
NP-1791,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Basic,Lead,0.0,2024-06-30,,,51-200,34,0.0
NP-1792,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Proposal,0.0,2024-02-05,,,500+,63,0.0
NP-1793,NovaPay,UK,GBP,Partner Referral Q2,Referral,12000,NovaPay Basic,Proposal,0.0,2024-05-02,,,1-10,91,0.0
NP-1794,NovaPay,UAE,AED,Spring Email Push,Email,6000,NovaPay Basic,Lead,0.0,2024-03-24,False,False,51-200,10,0.0
NP-1795,NovaPay,UAE,AED,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Demo,0.0,2024-01-13,,,11-50,34,0.0
NP-1796,NovaPay,Singapore,SGD,SEO Content Drive,Organic Search,9000,NovaPay Enterprise,Qualified,0.0,2024-04-30,,,1-10,92,0.0
NP-1797,NovaPay,India,INR,Spring Email Push,Email,6000,NovaPay Pro,Negotiation,0.0,2024-04-23,False,False,201-500,62,0.0
NP-1798,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Pro,Qualified,0.0,2024-07-11,,,500+,78,0.0
NP-1799,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Proposal,0.0,2024-02-24,,,1-10,29,0.0
NP-1800,NovaPay,Singapore,SGD,SEO Content Drive,Organic Search,9000,NovaPay Basic,Lead,0.0,2024-05-08,,,11-50,83,0.0
NP-1801,NovaPay,Germany,EUR,Fintech Webinar Series,Webinar,7500,NovaPay Pro,Proposal,0.0,2024-06-18,,,51-200,14,0.0
NP-1802,NovaPay,Germany,EUR,SEO Content Drive,Organic Search,9000,NovaPay Basic,Lead,0.0,2024-04-27,,,51-200,37,0.0
NP-1803,NovaPay,Germany,EUR,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Demo,0.0,2024-06-04,,,1-10,66,0.0
NP-1804,NovaPay,UK,GBP,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Qualified,0.0,2024-06-03,,,51-200,71,0.0
NP-1805,NovaPay,Singapore,SGD,Influencer Summer,Influencer,22000,NovaPay Basic,Lead,0.0,2024-06-13,,,500+,96,0.0
NP-1806,NovaPay,UK,GBP,Spring Email Push,Email,6000,NovaPay Basic,Lead,0.0,2024-04-21,True,False,1-10,97,0.0
NP-1807,NovaPay,Singapore,SGD,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Negotiation,0.0,2024-05-23,,,500+,94,0.0
NP-1808,NovaPay,Germany,EUR,Influencer Summer,Influencer,22000,NovaPay Pro,Lead,0.0,2024-06-27,,,51-200,35,0.0
NP-1809,NovaPay,Germany,EUR,Spring Email Push,Email,6000,NovaPay Pro,Demo,0.0,2024-03-01,True,True,1-10,11,0.0
NP-1810,NovaPay,India,INR,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Qualified,0.0,2024-07-19,,,51-200,44,0.0
NP-1811,NovaPay,USA,USD,Spring Email Push,Email,6000,NovaPay Pro,Qualified,0.0,2024-03-07,True,False,51-200,79,0.0
NP-1812,NovaPay,UK,GBP,Partner Referral Q2,Referral,12000,NovaPay Basic,Negotiation,0.0,2024-04-11,,,1-10,59,0.0
NP-1813,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Demo,0.0,2024-03-25,,,201-500,88,0.0
NP-1814,NovaPay,Germany,EUR,SEO Content Drive,Organic Search,9000,NovaPay Pro,Demo,0.0,2024-05-08,,,1-10,69,0.0
NP-1815,NovaPay,UK,GBP,Fintech Webinar Series,Webinar,7500,NovaPay Pro,Negotiation,0.0,2024-07-08,,,1-10,68,0.0
NP-1816,NovaPay,UAE,AED,SEO Content Drive,Organic Search,9000,NovaPay Pro,Qualified,0.0,2024-03-30,,,11-50,28,0.0
NP-1817,NovaPay,Germany,EUR,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Lead,0.0,2024-06-21,,,51-200,68,0.0
NP-1818,NovaPay,UK,GBP,Partner Referral Q2,Referral,12000,NovaPay Basic,Lead,0.0,2024-06-03,,,11-50,46,0.0
NP-1819,NovaPay,India,INR,SEO Content Drive,Organic Search,9000,NovaPay Basic,Lead,0.0,2024-03-14,,,51-200,81,0.0
NP-1820,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Basic,Qualified,0.0,2024-08-15,,,201-500,40,0.0
NP-1821,NovaPay,UK,GBP,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Qualified,0.0,2024-05-18,,,51-200,36,0.0
NP-1822,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Pro,Qualified,0.0,2024-07-14,,,500+,98,0.0
NP-1823,NovaPay,UK,GBP,Spring Email Push,Email,6000,NovaPay Pro,Demo,0.0,2024-04-28,False,False,1-10,85,0.0
NP-1824,NovaPay,India,INR,Fintech Webinar Series,Webinar,7500,NovaPay Pro,Proposal,0.0,2024-06-01,,,51-200,61,0.0
NP-1825,NovaPay,India,INR,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Qualified,0.0,2024-02-27,,,51-200,73,0.0
NP-1826,NovaPay,UAE,AED,Influencer Summer,Influencer,22000,NovaPay Basic,Proposal,0.0,2024-08-14,,,1-10,28,0.0
NP-1827,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Pro,Lead,0.0,2024-08-13,,,201-500,35,0.0
NP-1828,NovaPay,UAE,AED,Spring Email Push,Email,6000,NovaPay Basic,Qualified,0.0,2024-03-24,False,False,201-500,54,0.0
NP-1829,NovaPay,India,INR,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Qualified,0.0,2024-01-26,,,51-200,17,0.0
NP-1830,NovaPay,USA,USD,SEO Content Drive,Organic Search,9000,NovaPay Enterprise,Lead,0.0,2024-05-11,,,51-200,24,0.0
NP-1831,NovaPay,Singapore,SGD,SEO Content Drive,Organic Search,9000,NovaPay Basic,Demo,0.0,2024-04-20,,,51-200,58,0.0
NP-1832,NovaPay,Germany,EUR,Partner Referral Q2,Referral,12000,NovaPay Pro,Demo,0.0,2024-06-04,,,11-50,34,0.0
NP-1833,NovaPay,Germany,EUR,Fintech Webinar Series,Webinar,7500,NovaPay Enterprise,Proposal,0.0,2024-05-29,,,51-200,95,0.0
NP-1834,NovaPay,UK,GBP,Spring Email Push,Email,6000,NovaPay Basic,Lead,0.0,2024-04-17,False,False,11-50,20,0.0
NP-1835,NovaPay,India,INR,Spring Email Push,Email,6000,NovaPay Basic,Qualified,0.0,2024-04-09,False,False,201-500,75,0.0
NP-1836,NovaPay,India,INR,Partner Referral Q2,Referral,12000,NovaPay Basic,Lead,0.0,2024-04-28,,,201-500,87,0.0
NP-1837,NovaPay,India,INR,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Lead,0.0,2024-03-14,,,51-200,62,0.0
NP-1838,NovaPay,India,INR,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Lead,0.0,2024-07-10,,,51-200,24,0.0
NP-1839,NovaPay,India,INR,Fintech Webinar Series,Webinar,7500,NovaPay Pro,Lead,0.0,2024-07-16,,,51-200,69,0.0
NP-1840,NovaPay,UK,GBP,Fintech Webinar Series,Webinar,7500,NovaPay Enterprise,Lead,0.0,2024-07-09,,,1-10,97,0.0
NP-1841,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Pro,Qualified,0.0,2024-07-14,,,500+,11,0.0
NP-1842,NovaPay,India,INR,Partner Referral Q2,Referral,12000,NovaPay Enterprise,Qualified,0.0,2024-05-17,,,201-500,55,0.0
NP-1843,NovaPay,Germany,EUR,SEO Content Drive,Organic Search,9000,NovaPay Basic,Negotiation,0.0,2024-04-08,,,500+,43,0.0
NP-1844,NovaPay,India,INR,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Qualified,0.0,2024-02-16,,,500+,13,0.0
NP-1845,NovaPay,India,INR,SEO Content Drive,Organic Search,9000,NovaPay Basic,Lead,0.0,2024-04-05,,,51-200,26,0.0
NP-1846,NovaPay,Germany,EUR,Fintech Webinar Series,Webinar,7500,NovaPay Enterprise,Lead,0.0,2024-05-24,,,500+,32,0.0
NP-1847,NovaPay,UAE,AED,Fintech Webinar Series,Webinar,7500,NovaPay Pro,Lead,0.0,2024-06-01,,,51-200,99,0.0
NP-1848,NovaPay,India,INR,Spring Email Push,Email,6000,NovaPay Pro,Proposal,0.0,2024-03-29,False,False,11-50,86,0.0
NP-1849,NovaPay,Singapore,SGD,Spring Email Push,Email,6000,NovaPay Pro,Qualified,0.0,2024-04-04,True,False,11-50,36,0.0
NP-1850,NovaPay,UAE,AED,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Qualified,0.0,2024-05-24,,,1-10,31,0.0
NP-1851,NovaPay,Germany,EUR,Partner Referral Q2,Referral,12000,NovaPay Basic,Demo,0.0,2024-06-12,,,11-50,58,0.0
NP-1852,NovaPay,UAE,AED,Influencer Summer,Influencer,22000,NovaPay Basic,Lead,0.0,2024-07-26,,,1-10,46,0.0
NP-1853,NovaPay,Germany,EUR,Partner Referral Q2,Referral,12000,NovaPay Basic,Qualified,0.0,2024-04-10,,,1-10,78,0.0
NP-1854,NovaPay,Germany,EUR,Influencer Summer,Influencer,22000,NovaPay Pro,Qualified,0.0,2024-07-05,,,51-200,44,0.0
NP-1855,NovaPay,Singapore,SGD,SEO Content Drive,Organic Search,9000,NovaPay Basic,Qualified,0.0,2024-04-29,,,11-50,96,0.0
NP-1856,NovaPay,UAE,AED,Fintech Webinar Series,Webinar,7500,NovaPay Pro,Demo,0.0,2024-06-02,,,51-200,80,0.0
NP-1857,NovaPay,UAE,AED,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Lead,0.0,2024-01-22,,,500+,23,0.0
NP-1858,NovaPay,Germany,EUR,Influencer Summer,Influencer,22000,NovaPay Basic,Lead,0.0,2024-06-25,,,1-10,13,0.0
NP-1859,NovaPay,UK,GBP,Fintech Webinar Series,Webinar,7500,NovaPay Enterprise,Demo,0.0,2024-06-06,,,500+,91,0.0
NP-1860,NovaPay,UAE,AED,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Proposal,0.0,2024-01-26,,,201-500,94,0.0
NP-1861,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Enterprise,Negotiation,0.0,2024-06-24,,,51-200,47,0.0
NP-1862,NovaPay,UAE,AED,Partner Referral Q2,Referral,12000,NovaPay Basic,Qualified,0.0,2024-05-10,,,201-500,98,0.0
NP-1863,NovaPay,UAE,AED,Influencer Summer,Influencer,22000,NovaPay Basic,Lead,0.0,2024-06-10,,,51-200,17,0.0
NP-1864,NovaPay,Germany,EUR,Partner Referral Q2,Referral,12000,NovaPay Enterprise,Lead,0.0,2024-05-08,,,11-50,66,0.0
NP-1865,NovaPay,India,INR,Q1 Launch Blitz,Paid Social,18000,NovaPay Enterprise,Qualified,0.0,2024-02-01,,,201-500,23,0.0
NP-1866,NovaPay,India,INR,Spring Email Push,Email,6000,NovaPay Basic,Qualified,0.0,2024-02-28,False,False,51-200,23,0.0
NP-1867,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Pro,Lead,0.0,2024-03-07,,,1-10,73,0.0
NP-1868,NovaPay,UAE,AED,Spring Email Push,Email,6000,NovaPay Basic,Lead,0.0,2024-04-04,True,False,201-500,83,0.0
NP-1869,NovaPay,India,INR,Q1 Launch Blitz,Paid Social,18000,NovaPay Enterprise,Qualified,0.0,2024-03-05,,,201-500,18,0.0
NP-1870,NovaPay,UK,GBP,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Demo,0.0,2024-07-10,,,1-10,82,0.0
NP-1871,NovaPay,USA,USD,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Demo,0.0,2024-06-30,,,1-10,90,0.0
NP-1872,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Pro,Closed Won,1104.45,2024-06-11,,,51-200,92,828.12
NP-1873,NovaPay,UK,GBP,Spring Email Push,Email,6000,NovaPay Basic,Lead,0.0,2024-03-10,True,False,1-10,90,0.0
NP-1874,NovaPay,Germany,EUR,Influencer Summer,Influencer,22000,NovaPay Basic,Qualified,0.0,2024-06-25,,,11-50,14,0.0
NP-1875,NovaPay,UK,GBP,Spring Email Push,Email,6000,NovaPay Enterprise,Lead,0.0,2024-04-04,True,False,51-200,73,0.0
NP-1876,NovaPay,USA,USD,Fintech Webinar Series,Webinar,7500,NovaPay Pro,Closed Won,779.14,2024-05-12,,,1-10,53,779.14
NP-1877,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Basic,Proposal,0.0,2024-08-06,,,201-500,96,0.0
NP-1878,NovaPay,UK,GBP,Fintech Webinar Series,Webinar,7500,NovaPay Pro,Negotiation,0.0,2024-05-14,,,11-50,72,0.0
NP-1879,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Enterprise,Qualified,0.0,2024-07-02,,,11-50,11,0.0
NP-1880,NovaPay,India,INR,Spring Email Push,Email,6000,NovaPay Enterprise,Proposal,0.0,2024-02-27,False,False,11-50,85,0.0
NP-1881,NovaPay,Singapore,SGD,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Qualified,0.0,2024-02-07,,,1-10,35,0.0
NP-1882,NovaPay,Germany,EUR,Partner Referral Q2,Referral,12000,NovaPay Pro,Demo,0.0,2024-05-26,,,51-200,25,0.0
NP-1883,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Basic,Proposal,0.0,2024-06-28,,,1-10,85,0.0
NP-1884,NovaPay,Germany,EUR,Spring Email Push,Email,6000,NovaPay Basic,Lead,0.0,2024-04-08,True,False,11-50,66,0.0
NP-1885,NovaPay,USA,USD,Spring Email Push,Email,6000,NovaPay Basic,Lead,0.0,2024-04-03,False,False,1-10,72,0.0
NP-1886,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Lead,0.0,2024-03-25,,,51-200,63,0.0
NP-1887,NovaPay,Singapore,SGD,Influencer Summer,Influencer,22000,NovaPay Pro,Demo,0.0,2024-06-27,,,11-50,91,0.0
NP-1888,NovaPay,India,INR,SEO Content Drive,Organic Search,9000,NovaPay Basic,Negotiation,0.0,2024-03-05,,,500+,33,0.0
NP-1889,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Enterprise,Qualified,0.0,2024-07-09,,,51-200,63,0.0
NP-1890,NovaPay,India,INR,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Closed Lost,0.0,2024-01-22,,,500+,56,0.0
NP-1891,NovaPay,India,INR,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Qualified,0.0,2024-06-05,,,51-200,16,0.0
NP-1892,NovaPay,UK,GBP,Spring Email Push,Email,6000,NovaPay Basic,Proposal,0.0,2024-04-15,False,False,11-50,95,0.0
NP-1893,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Lead,0.0,2024-02-11,,,51-200,88,0.0
NP-1894,NovaPay,UK,GBP,Partner Referral Q2,Referral,12000,NovaPay Pro,Negotiation,0.0,2024-04-27,,,11-50,13,0.0
NP-1895,NovaPay,India,INR,Partner Referral Q2,Referral,12000,NovaPay Basic,Lead,0.0,2024-05-31,,,500+,84,0.0
NP-1896,NovaPay,Germany,EUR,SEO Content Drive,Organic Search,9000,NovaPay Pro,Negotiation,0.0,2024-03-30,,,1-10,51,0.0
NP-1897,NovaPay,UK,GBP,Spring Email Push,Email,6000,NovaPay Pro,Proposal,0.0,2024-04-03,False,False,1-10,70,0.0
NP-1898,NovaPay,India,INR,Fintech Webinar Series,Webinar,7500,NovaPay Enterprise,Lead,0.0,2024-07-07,,,11-50,59,0.0
NP-1899,NovaPay,UK,GBP,SEO Content Drive,Organic Search,9000,NovaPay Pro,Qualified,0.0,2024-04-04,,,11-50,52,0.0
NP-1900,NovaPay,UK,GBP,Spring Email Push,Email,6000,NovaPay Pro,Lead,0.0,2024-02-29,False,False,201-500,63,0.0
NP-1901,NovaPay,UAE,AED,Spring Email Push,Email,6000,NovaPay Basic,Lead,0.0,2024-03-06,False,False,500+,31,0.0
NP-1902,NovaPay,USA,USD,Fintech Webinar Series,Webinar,7500,NovaPay Enterprise,Lead,0.0,2024-07-15,,,201-500,37,0.0
NP-1903,NovaPay,India,INR,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Lead,0.0,2024-07-03,,,11-50,41,0.0
NP-1904,NovaPay,Germany,EUR,SEO Content Drive,Organic Search,9000,NovaPay Basic,Negotiation,0.0,2024-03-20,,,500+,10,0.0
NP-1905,NovaPay,USA,USD,Partner Referral Q2,Referral,12000,NovaPay Basic,Qualified,0.0,2024-06-08,,,1-10,64,0.0
NP-1906,NovaPay,Germany,EUR,Fintech Webinar Series,Webinar,7500,NovaPay Pro,Demo,0.0,2024-05-22,,,201-500,73,0.0
NP-1907,NovaPay,UK,GBP,Spring Email Push,Email,6000,NovaPay Pro,Demo,0.0,2024-04-07,False,False,11-50,55,0.0
NP-1908,NovaPay,UK,GBP,SEO Content Drive,Organic Search,9000,NovaPay Enterprise,Lead,0.0,2024-04-09,,,11-50,68,0.0
NP-1909,NovaPay,UAE,AED,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Qualified,0.0,2024-05-27,,,201-500,33,0.0
NP-1910,NovaPay,India,INR,SEO Content Drive,Organic Search,9000,NovaPay Pro,Lead,0.0,2024-03-10,,,201-500,98,0.0
NP-1911,NovaPay,India,INR,SEO Content Drive,Organic Search,9000,NovaPay Basic,Demo,0.0,2024-05-09,,,500+,36,0.0
NP-1912,NovaPay,UK,GBP,Influencer Summer,Influencer,22000,NovaPay Enterprise,Demo,0.0,2024-06-08,,,500+,96,0.0
NP-1913,NovaPay,Singapore,SGD,SEO Content Drive,Organic Search,9000,NovaPay Basic,Lead,0.0,2024-03-06,,,51-200,56,0.0
NP-1914,NovaPay,India,INR,Spring Email Push,Email,6000,NovaPay Pro,Qualified,0.0,2024-03-12,True,False,500+,24,0.0
NP-1915,NovaPay,India,INR,Influencer Summer,Influencer,22000,NovaPay Enterprise,Qualified,0.0,2024-06-27,,,11-50,51,0.0
NP-1916,NovaPay,Singapore,SGD,SEO Content Drive,Organic Search,9000,NovaPay Pro,Qualified,0.0,2024-03-07,,,1-10,57,0.0
NP-1917,NovaPay,India,INR,SEO Content Drive,Organic Search,9000,NovaPay Pro,Proposal,0.0,2024-04-30,,,500+,96,0.0
NP-1918,NovaPay,Singapore,SGD,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Lead,0.0,2024-05-18,,,11-50,68,0.0
NP-1919,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Enterprise,Lead,0.0,2024-01-19,,,1-10,31,0.0
NP-1920,NovaPay,UK,GBP,SEO Content Drive,Organic Search,9000,NovaPay Basic,Lead,0.0,2024-03-27,,,500+,90,0.0
NP-1921,NovaPay,Germany,EUR,Q1 Launch Blitz,Paid Social,18000,NovaPay Enterprise,Qualified,0.0,2024-01-26,,,201-500,54,0.0
NP-1922,NovaPay,Germany,EUR,Partner Referral Q2,Referral,12000,NovaPay Pro,Lead,0.0,2024-04-13,,,1-10,39,0.0
NP-1923,NovaPay,India,INR,Fintech Webinar Series,Webinar,7500,NovaPay Basic,Lead,0.0,2024-06-20,,,201-500,85,0.0
NP-1924,NovaPay,UAE,AED,Influencer Summer,Influencer,22000,NovaPay Pro,Qualified,0.0,2024-07-09,,,500+,26,0.0
NP-1925,NovaPay,UK,GBP,SEO Content Drive,Organic Search,9000,NovaPay Basic,Qualified,0.0,2024-04-06,,,1-10,28,0.0
NP-1926,NovaPay,Germany,EUR,SEO Content Drive,Organic Search,9000,NovaPay Enterprise,Qualified,0.0,2024-03-21,,,500+,46,0.0
NP-1927,NovaPay,USA,USD,Spring Email Push,Email,6000,NovaPay Pro,Demo,0.0,2024-03-05,True,True,51-200,83,0.0
NP-1928,NovaPay,Germany,EUR,Spring Email Push,Email,6000,NovaPay Basic,Lead,0.0,2024-02-19,False,False,51-200,28,0.0
NP-1929,NovaPay,Germany,EUR,SEO Content Drive,Organic Search,9000,NovaPay Enterprise,Qualified,0.0,2024-03-16,,,1-10,61,0.0
NP-1930,NovaPay,UAE,AED,Partner Referral Q2,Referral,12000,NovaPay Enterprise,Negotiation,0.0,2024-04-24,,,1-10,79,0.0
NP-1931,NovaPay,Germany,EUR,Fintech Webinar Series,Webinar,7500,NovaPay Pro,Qualified,0.0,2024-06-16,,,500+,95,0.0
NP-1932,NovaPay,UAE,AED,Spring Email Push,Email,6000,NovaPay Pro,Negotiation,0.0,2024-03-29,False,False,201-500,15,0.0
NP-1933,NovaPay,UAE,AED,Spring Email Push,Email,6000,NovaPay Basic,Lead,0.0,2024-03-14,False,False,1-10,51,0.0
NP-1934,NovaPay,India,INR,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Qualified,0.0,2024-02-14,,,11-50,12,0.0
NP-1935,NovaPay,India,INR,Q1 Launch Blitz,Paid Social,18000,NovaPay Basic,Demo,0.0,2024-01-21,,,500+,60,0.0
NP-1936,NovaPay,India,INR,Spring Email Push,Email,6000,NovaPay Pro,Qualified,0.0,2024-02-22,False,False,51-200,60,0.0
NP-1937,NovaPay,UAE,AED,Spring Email Push,Email,6000,NovaPay Basic,Lead,0.0,2024-02-16,True,False,201-500,81,0.0
NP-1938,NovaPay,UK,GBP,Q1 Launch Blitz,Paid Social,18000,NovaPay Enterprise,Demo,0.0,2024-03-03,,,201-500,46,0.0
NP-1939,NovaPay,Singapore,SGD,Spring Email Push,Email,6000,NovaPay Enterprise,Qualified,0.0,2024-04-08,True,False,1-10,28,0.0
NP-1940,NovaPay,Germany,EUR,Spring Email Push,Email,6000,NovaPay Enterprise,Qualified,0.0,2024-03-28,True,False,201-500,21,0.0
NP-1941,NovaPay,Germany,EUR,Q1 Launch Blitz,Paid Social,18000,NovaPay Enterprise,Qualified,0.0,2024-03-21,,,201-500,82,0.0
NP-1942,NovaPay,UK,GBP,Spring Email Push,Email,6000,NovaPay Pro,Lead,0.0,2024-04-17,True,False,500+,48,0.0
NP-1943,NovaPay,India,INR,Partner Referral Q2,Referral,12000,NovaPay Basic,Lead,0.0,2024-04-05,,,11-50,43,0.0
NP-1944,NovaPay,USA,USD,SEO Content Drive,Organic Search,9000,NovaPay Pro,Qualified,0.0,2024-04-06,,,201-500,32,0.0
